level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	7	3	1	8	17	1131	716	21	28	93	D
5	7	3	1	8	18	1170	709	35	38	96	区
5	7	3	1	8	19	1222	715	53	29	93	7-8
5	7	3	1	8	20	1292	709	37	38	93	号
4	7	3	1	9	0	421	783	347	40	-1	
5	7	3	1	9	1	421	784	36	39	96	公
5	7	3	1	9	2	465	784	61	39	91	司
5	7	3	1	9	3	530	783	56	40	92	邮
5	7	3	1	9	4	596	803	5	16	92	编
5	7	3	1	9	5	0	0	2500	3528	77	:
5	7	3	1	9	6	635	791	133	29	92	353100
4	7	3	1	10	0	423	859	469	39	-1	
5	7	3	1	10	1	423	859	55	39	96	电
5	7	3	1	10	2	475	859	26	39	96	话
5	7	3	1	10	3	507	859	80	39	96	号
5	7	3	1	10	4	595	879	6	16	93	码
5	7	3	1	10	5	0	0	2500	3528	90	:
5	7	3	1	10	6	635	866	257	29	92	0599-3739555
4	7	3	1	11	0	418	934	475	41	-1	
5	7	3	1	11	1	418	935	39	39	95	传
5	7	3	1	11	2	462	934	38	41	96	真
5	7	3	1	11	3	506	935	81	39	96	号
5	7	3	1	11	4	595	954	6	16	93	码
5	7	3	1	11	5	0	0	2500	3528	76	:
5	7	3	1	11	6	634	941	259	30	91	0599-3728390
2	7	4	0	0	0	1218	3240	33	25	-1	
3	7	4	1	0	0	1218	3240	33	25	-1	
4	7	4	1	1	0	1218	3240	33	25	-1	
5	7	4	1	1	1	1218	3240	33	25	93	15
2	7	5	0	0	0	2	3509	2496	19	-1	
3	7	5	1	0	0	2	3509	2496	19	-1	
4	7	5	1	1	0	2	3509	2496	19	-1	
5	7	5	1	1	1	2	3509	2496	19	95	 
2	7	6	0	0	0	2477	2	23	3524	-1	
3	7	6	1	0	0	2477	2	23	3524	-1	
4	7	6	1	1	0	2477	2	23	3524	-1	
5	7	6	1	1	1	2477	2	23	3524	95	 
1	8	0	0	0	0	0	0	1722	2513	-1	
2	8	1	0	0	0	2	0	1718	14	-1	
3	8	1	1	0	0	2	0	1718	14	-1	
4	8	1	1	1	0	2	0	1718	14	-1	
5	8	1	1	1	1	2	0	1718	14	95	 
2	8	2	0	0	0	0	2	16	2509	-1	
3	8	2	1	0	0	0	2	16	2509	-1	
4	8	2	1	1	0	0	2	16	2509	-1	
5	8	2	1	1	1	0	2	16	2509	95	 
2	8	3	0	0	0	951	109	13	24	-1	
3	8	3	1	0	0	951	109	13	24	-1	
4	8	3	1	1	0	951	109	13	24	-1	
5	8	3	1	1	1	951	122	13	11	24	武
5	8	3	1	1	2	955	109	5	10	63	。
2	8	4	0	0	0	140	101	343	41	-1	
3	8	4	1	0	0	140	101	343	41	-1	
4	8	4	1	1	0	140	101	343	41	-1	
5	8	4	1	1	1	140	101	120	41	59	核H鞋‖蛳
5	8	4	1	1	2	284	116	70	22	90	2007
5	8	4	1	1	3	357	119	13	23	90	年
5	8	4	1	1	4	374	117	39	24	82	05
5	8	4	1	1	5	420	117	5	24	93	月
5	8	4	1	1	6	435	119	24	20	92	16
5	8	4	1	1	7	466	118	17	24	65	日
2	8	5	0	0	0	121	122	1466	181	-1	
3	8	5	1	0	0	121	122	1466	181	-1	
4	8	5	1	1	0	1385	123	83	32	-1	
5	8	5	1	1	1	1385	125	13	30	47	1
5	8	5	1	1	2	1421	123	47	30	16	&
4	8	5	1	2	0	121	122	1466	65	-1	
5	8	5	1	2	1	121	159	27	26	72	“
5	8	5	1	2	2	147	159	18	26	94	修
5	8	5	1	2	3	170	159	42	26	97	改
5	8	5	1	2	4	215	160	37	26	96	日
5	8	5	1	2	5	257	170	3	14	92	期
5	8	5	1	2	6	0	0	1722	2513	89	:
5	8	5	1	2	7	285	160	69	23	90	2015
5	8	5	1	2	8	355	163	13	24	91	年
5	8	5	1	2	9	375	162	23	21	92	12
5	8	5	1	2	10	404	161	39	25	93	月
5	8	5	1	2	11	448	163	5	21	93	01
5	8	5	1	2	12	465	162	16	24	92	日
5	8	5	1	2	13	1067	176	1	4	45	1
5	8	5	1	2	14	1362	122	225	53	59	肃」′\生牙轲
4	8	5	1	3	0	410	256	667	47	-1	
5	8	5	1	3	1	410	256	30	47	80	帝
5	8	5	1	3	2	450	258	70	42	71	乐
5	8	5	1	3	3	0	0	1722	2513	61	康
2	8	6	0	0	0	407	337	907	172	-1	
3	8	6	1	0	0	407	337	907	172	-1	
4	8	6	1	1	0	407	337	907	65	-1	
5	8	6	1	1	1	407	337	138	63	96	酪
5	8	6	1	1	2	562	337	24	63	92	酸
5	8	6	1	1	3	581	338	41	62	92	梭
5	8	6	1	1	4	640	338	58	63	88	菌
5	8	6	1	1	5	717	348	59	45	96	二
5	8	6	1	1	6	793	338	95	62	95	联
5	8	6	1	1	7	887	339	43	61	95	活
5	8	6	1	1	8	949	338	137	63	90	菌
5	8	6	1	1	9	1101	342	23	57	96	散
5	8	6	1	1	10	1118	340	87	61	96	说
5	8	6	1	1	11	1198	342	39	59	95	明
5	8	6	1	1	12	1258	338	56	64	96	书
4	8	6	1	2	0	502	467	718	42	-1	
5	8	6	1	2	1	502	468	56	40	96	请
5	8	6	1	2	2	557	468	46	39	95	仔
5	8	6	1	2	3	605	471	20	37	96	细
5	8	6	1	2	4	633	468	34	40	96	阅
5	8	6	1	2	5	672	468	59	40	96	读
5	8	6	1	2	6	727	469	47	38	96	说
5	8	6	1	2	7	771	470	24	37	96	明
5	8	6	1	2	8	803	467	35	41	96	书
5	8	6	1	2	9	843	468	82	40	94	并
5	8	6	1	2	10	0	0	1722	2513	96	在
5	8	6	1	2	11	932	469	36	37	96	医
5	8	6	1	2	12	974	467	56	40	97	师
5	8	6	1	2	13	1032	468	21	40	96	指
5	8	6	1	2	14	1057	469	39	39	96	导
5	8	6	1	2	15	1100	469	54	40	93	下
5	8	6	1	2	16	1154	468	27	40	92	使
5	8	6	1	2	17	1186	470	34	38	93	用
2	8	7	0	0	0	126	608	1511	1824	-1	
3	8	7	1	0	0	126	608	1511	1824	-1	
4	8	7	1	1	0	128	608	140	28	-1	
5	8	7	1	1	1	128	610	10	24	94	【
5	8	7	1	1	2	141	608	27	27	96	药
5	8	7	1	1	3	171	609	25	26	96	品
5	8	7	1	1	4	199	609	56	27	96	名
5	8	7	1	1	5	0	0	1722	2513	96	称
5	8	7	1	1	6	259	611	9	24	93	]
4	8	7	1	2	0	198	653	406	27	-1	
5	8	7	1	2	1	198	653	26	26	96	通
5	8	7	1	2	2	242	654	25	25	96	用
5	8	7	1	2	3	285	654	27	25	93	名
5	8	7	1	2	4	319	666	4	12	91	:
5	8	7	1	2	5	344	654	42	25	89	酬
5	8	7	1	2	6	386	653	15	27	93	酸
5	8	7	1	2	7	402	653	26	27	90	梭
5	8	7	1	2	8	431	654	27	26	93	菌
5	8	7	1	2	9	460	656	26	22	96	二
5	8	7	1	2	10	489	653	37	27	96	联
5	8	7	1	2	11	525	655	20	25	96	活
5	8	7	1	2	12	548	654	56	26	87	菌
5	8	7	1	2	13	0	0	1722	2513	94	散
4	8	7	1	3	0	198	695	231	30	-1	
5	8	7	1	3	1	198	695	26	29	96	商
5	8	7	1	3	2	242	697	26	26	96	品
5	8	7	1	3	3	285	698	38	25	93	名
5	8	7	1	3	4	0	0	1722	2513	93	:
5	8	7	1	3	5	344	696	27	28	96	常
5	8	7	1	3	6	374	697	55	28	97	乐
5	8	7	1	3	7	0	0	1722	2513	96	康
4	8	7	1	4	0	199	740	1145	29	-1	
5	8	7	1	4	1	199	740	26	27	94	英
5	8	7	1	4	2	241	740	28	28	96	文
5	8	7	1	4	3	285	742	38	25	93	名
5	8	7	1	4	4	0	0	1722	2513	91	:
5	8	7	1	4	5	345	742	137	22	80	Combiped
5	8	7	1	4	6	496	743	156	21	38	Clostroium
5	8	7	1	4	7	667	743	145	24	31	Butycum
5	8	7	1	4	8	828	744	52	20	23	anad
5	8	7	1	4	9	892	742	225	23	0	BfiaopacterU
5	8	7	1	4	10	1131	744	137	25	36	Powasrs,
5	8	7	1	4	11	1285	745	15	21	1	L
5	8	7	1	4	12	1303	744	41	22	1	jye
4	8	7	1	5	0	199	785	611	28	-1	
5	8	7	1	5	1	199	786	25	25	96	汉
5	8	7	1	5	2	227	785	26	26	96	语
5	8	7	1	5	3	256	785	56	27	96	拼
5	8	7	1	5	4	318	798	4	12	93	音
5	8	7	1	5	5	0	0	1722	2513	85	:
5	8	7	1	5	6	345	787	209	25	91	Laosuansuojun
5	8	7	1	5	7	574	788	166	25	86	Erlianhuojun
5	8	7	1	5	8	758	788	52	22	92	San
4	8	7	1	6	0	128	828	1504	31	-1	
5	8	7	1	6	1	128	829	39	26	94	【
5	8	7	1	6	2	0	0	1722	2513	93	成
5	8	7	1	6	3	0	0	1722	2513	26	“ˇ
5	8	7	1	6	4	227	828	27	28	88	份
5	8	7	1	6	5	258	830	10	25	80	】
5	8	7	1	6	6	288	830	26	25	79	酪
5	8	7	1	6	7	317	829	27	27	92	酸
5	8	7	1	6	8	346	829	26	27	91	梭
5	8	7	1	6	9	375	830	27	26	97	状
5	8	7	1	6	10	405	831	25	25	96	芽
5	8	7	1	6	11	432	829	27	28	89	狙
5	8	7	1	6	12	462	830	56	27	96	杆
5	8	7	1	6	13	527	850	5	5	80	菌
5	8	7	1	6	14	0	0	1722	2513	80	、
5	8	7	1	6	15	553	830	39	27	94	婴
5	8	7	1	6	16	598	831	10	26	93	儿
5	8	7	1	6	17	611	830	41	27	93	型
5	8	7	1	6	18	651	831	15	26	92	双
5	8	7	1	6	19	669	830	27	28	93	歧
5	8	7	1	6	20	698	831	56	27	96	杆
5	8	7	1	6	21	758	851	6	6	96	菌
5	8	7	1	6	22	0	0	1722	2513	96	。
5	8	7	1	6	23	781	831	27	26	91	均
5	8	7	1	6	24	812	831	24	26	96	为
5	8	7	1	6	25	840	830	26	27	96	纯
5	8	7	1	6	26	869	831	37	26	96	菌
5	8	7	1	6	27	905	830	48	27	96	培
5	8	7	1	6	28	960	849	4	7	96	养
5	8	7	1	6	29	0	0	1722	2513	96	,
5	8	7	1	6	30	986	830	26	26	96	菌
5	8	7	1	6	31	1014	830	28	27	96	体
5	8	7	1	6	32	1045	830	54	28	96	收
5	8	7	1	6	33	1105	853	5	4	96	集
5	8	7	1	6	34	0	0	1722	2513	58	、
5	8	7	1	6	35	0	0	1722	2513	58	「
5	8	7	1	6	36	1132	831	25	27	91	冻
5	8	7	1	6	37	1161	832	25	26	89	干
5	8	7	1	6	38	1189	831	57	28	96	制
5	8	7	1	6	39	1251	852	6	7	96	得
5	8	7	1	6	40	0	0	1722	2513	96	。
5	8	7	1	6	41	1276	831	25	28	96	辅
5	8	7	1	6	42	1304	831	55	28	97	料
5	8	7	1	6	43	1366	845	4	12	93	为
5	8	7	1	6	44	0	0	1722	2513	88	:
5	8	7	1	6	45	1392	831	57	28	96	淀
5	8	7	1	6	46	1454	854	6	5	96	粉
5	8	7	1	6	47	0	0	1722	2513	97	、
5	8	7	1	6	48	1480	833	26	25	96	无
5	8	7	1	6	49	1508	832	27	27	96	水
5	8	7	1	6	50	1538	832	55	27	93	葡
5	8	7	1	6	51	1596	832	27	27	96	萄
5	8	7	1	6	52	0	0	1722	2513	93	糖
5	8	7	1	6	53	1626	853	6	6	83	。
4	8	7	1	7	0	128	873	491	28	-1	
5	8	7	1	7	1	128	873	40	27	85	【
5	8	7	1	7	2	0	0	1722	2513	90	性
5	8	7	1	7	3	227	874	27	26	66	“
5	8	7	1	7	4	0	0	1722	2513	88	状
5	8	7	1	7	5	258	875	10	24	82	】
5	8	7	1	7	6	289	873	27	28	93	本
5	8	7	1	7	7	319	874	26	25	96	品
5	8	7	1	7	8	349	873	25	27	96	为
5	8	7	1	7	9	378	873	25	26	96	白
5	8	7	1	7	10	406	874	27	26	96	色
5	8	7	1	7	11	435	874	26	27	97	或
5	8	7	1	7	12	464	874	27	27	96	灰
5	8	7	1	7	13	494	874	25	26	95	白
5	8	7	1	7	14	522	874	28	27	96	色
5	8	7	1	7	15	551	874	57	27	96	粉
5	8	7	1	7	16	0	0	1722	2513	84	末
5	8	7	1	7	17	613	895	6	6	95	。
4	8	7	1	8	0	128	916	1503	31	-1	
5	8	7	1	8	1	128	916	40	28	89	【
5	8	7	1	8	2	0	0	1722	2513	92	适
5	8	7	1	8	3	184	916	27	27	96	应
5	8	7	1	8	4	228	916	40	27	96	症
5	8	7	1	8	5	0	0	1722	2513	90	】
5	8	7	1	8	6	286	918	26	27	91	适
5	8	7	1	8	7	316	918	25	27	96	用
5	8	7	1	8	8	344	919	52	27	96	于
5	8	7	1	8	9	394	918	35	27	96	急
5	8	7	1	8	10	431	919	11	26	96	性
5	8	7	1	8	11	445	918	12	28	96	非
5	8	7	1	8	12	460	918	27	27	96	特
5	8	7	1	8	13	489	919	27	26	96	异
5	8	7	1	8	14	519	919	26	26	96	性
5	8	7	1	8	15	548	918	26	27	96	感
5	8	7	1	8	16	577	919	46	27	96	染
5	8	7	1	8	17	629	920	3	25	96	引
5	8	7	1	8	18	635	918	27	28	96	起
5	8	7	1	8	19	665	919	51	27	96	的
5	8	7	1	8	20	715	937	5	8	96	急
5	8	7	1	8	21	726	941	5	5	96	.
5	8	7	1	8	22	734	919	34	27	93	慢
5	8	7	1	8	23	769	919	23	27	96	性
5	8	7	1	8	24	795	920	55	26	86	腹
5	8	7	1	8	25	855	938	4	7	96	泻
5	8	7	1	8	26	0	0	1722	2513	96	,
5	8	7	1	8	27	882	919	27	27	96	抗
5	8	7	1	8	28	912	918	55	28	97	生
5	8	7	1	8	29	0	0	1722	2513	96	素
5	8	7	1	8	30	973	940	5	5	92	、
5	8	7	1	8	31	991	918	33	28	95	慢
5	8	7	1	8	32	1025	919	36	26	96	性
5	8	7	1	8	33	1062	920	15	25	96	肝
5	8	7	1	8	34	1080	919	26	27	96	病
5	8	7	1	8	35	1108	919	27	27	96	等
5	8	7	1	8	36	1137	921	28	26	96	多
5	8	7	1	8	37	1168	920	26	27	96	种
5	8	7	1	8	38	1196	920	27	27	96	原
5	8	7	1	8	39	1227	920	45	26	96	因
5	8	7	1	8	40	1278	921	3	25	96	引
5	8	7	1	8	41	1284	920	26	26	96	起
5	8	7	1	8	42	1314	920	25	27	96	的
5	8	7	1	8	43	1343	921	26	26	96	肠
5	8	7	1	8	44	1372	921	56	26	96	道
5	8	7	1	8	45	1430	921	14	25	96	菌
5	8	7	1	8	46	1444	920	13	26	96	群
5	8	7	1	8	47	1459	920	28	27	93	失
5	8	7	1	8	48	1490	921	25	26	93	调
5	8	7	1	8	49	1517	921	27	26	96	及
5	8	7	1	8	50	1547	920	26	27	96	相
5	8	7	1	8	51	1576	920	55	27	96	关
5	8	7	1	8	52	0	0	1722	2513	97	的
4	8	7	1	9	0	287	962	300	28	-1	
5	8	7	1	9	1	287	963	27	27	84	急
5	8	7	1	9	2	316	963	27	27	87	慢
5	8	7	1	9	3	346	962	56	27	96	性
5	8	7	1	9	4	0	0	1722	2513	91	腹
5	8	7	1	9	5	404	963	27	26	96	泻
5	8	7	1	9	6	434	962	35	26	96	和
5	8	7	1	9	7	469	962	30	27	95	消
5	8	7	1	9	8	500	962	18	26	96	化
5	8	7	1	9	9	520	962	56	27	97	不
5	8	7	1	9	10	0	0	1722	2513	96	良
5	8	7	1	9	11	581	982	6	7	89	。
4	8	7	1	10	0	128	1005	1451	32	-1	
5	8	7	1	10	1	128	1007	40	27	94	【
5	8	7	1	10	2	0	0	1722	2513	88	规
5	8	7	1	10	3	0	0	1722	2513	55	“
5	8	7	1	10	4	227	1008	28	26	95	格
5	8	7	1	10	5	258	1009	10	24	92	】
5	8	7	1	10	6	285	1007	28	27	92	每
5	8	7	1	10	7	315	1007	27	28	95	袋
5	8	7	1	10	8	344	1008	27	26	66	含
5	8	7	1	10	9	373	1008	56	26	96	药
5	8	7	1	10	10	432	1010	12	22	97	粉
5	8	7	1	10	11	446	1010	68	24	90	500mg
5	8	7	1	10	12	532	1010	7	24	85	(
5	8	7	1	10	13	545	1008	27	27	93	有
5	8	7	1	10	14	574	1008	27	27	92	效
5	8	7	1	10	15	604	1009	26	26	93	期
5	8	7	1	10	16	634	1009	24	26	97	内
5	8	7	1	10	17	661	1009	27	26	68	舍
5	8	7	1	10	18	690	1009	56	26	90	酪
5	8	7	1	10	19	0	0	1722	2513	93	酸
5	8	7	1	10	20	749	1008	27	27	92	梭
5	8	7	1	10	21	778	1009	27	26	96	状
5	8	7	1	10	22	808	1010	26	25	96	芽
5	8	7	1	10	23	837	1008	27	27	62	狙
5	8	7	1	10	24	866	1009	26	26	96	杆
5	8	7	1	10	25	894	1009	37	26	96	菌
5	8	7	1	10	26	930	1009	20	25	96	活
5	8	7	1	10	27	953	1008	27	26	92	菌
5	8	7	1	10	28	982	1008	27	26	96	数
5	8	7	1	10	29	1011	1008	37	27	93	不
5	8	7	1	10	30	1049	1008	47	28	92	低
5	8	7	1	10	31	1099	1010	9	21	96	于
5	8	7	1	10	32	1114	1010	40	21	68	10|x
5	8	7	1	10	33	1166	1005	122	28	90	107CFU/
5	8	7	1	10	34	1290	1010	34	26	91	克
5	8	7	1	10	35	0	0	1722	2513	96	,
5	8	7	1	10	36	1348	1010	27	25	85	舍
5	8	7	1	10	37	1378	1010	39	26	96	婴
5	8	7	1	10	38	1422	1010	11	25	93	儿
5	8	7	1	10	39	1436	1009	41	27	93	型
5	8	7	1	10	40	1476	1011	17	25	93	双
5	8	7	1	10	41	1494	1009	27	28	63	歧
5	8	7	1	10	42	1523	1010	56	27	96	杆
5	8	7	1	10	43	0	0	1722	2513	95	菌
4	8	7	1	11	0	287	1049	432	30	-1	
5	8	7	1	11	1	287	1052	26	25	96	活
5	8	7	1	11	2	316	1051	56	26	95	菌
5	8	7	1	11	3	0	0	1722	2513	96	数
5	8	7	1	11	4	374	1051	37	27	93	不
5	8	7	1	11	5	412	1051	47	28	92	低
5	8	7	1	11	6	462	1053	8	21	96	于
5	8	7	1	11	7	476	1053	20	21	39	1.0
5	8	7	1	11	8	506	1060	11	10	96	x
5	8	7	1	11	9	528	1049	122	27	90	105CFU/
5	8	7	1	11	10	652	1052	39	26	86	克
5	8	7	1	11	11	0	0	1722	2513	85	)
5	8	7	1	11	12	713	1072	6	6	85	。
4	8	7	1	12	0	128	1092	1509	30	-1	
5	8	7	1	12	1	128	1095	10	23	89	【
5	8	7	1	12	2	141	1094	25	26	96	用
5	8	7	1	12	3	170	1092	27	28	96	法
5	8	7	1	12	4	200	1093	54	27	96	用
5	8	7	1	12	5	258	1095	10	24	96	量
5	8	7	1	12	6	0	0	1722	2513	82	〗
5	8	7	1	12	7	288	1094	55	26	83	口
5	8	7	1	12	8	346	1113	5	7	96	服
5	8	7	1	12	9	0	0	1722	2513	96	,
5	8	7	1	12	10	376	1094	54	27	96	一
5	8	7	1	12	11	432	1096	13	21	95	次
5	8	7	1	12	12	446	1094	27	27	96	3
5	8	7	1	12	13	477	1113	4	8	75	袋
5	8	7	1	12	14	0	0	1722	2513	96	,
5	8	7	1	12	15	506	1096	55	25	93	一
5	8	7	1	12	16	0	0	1722	2513	92	天
5	8	7	1	12	17	562	1096	14	21	96	2
5	8	7	1	12	18	578	1095	33	26	95	次
5	8	7	1	12	19	0	0	1722	2513	95	,
5	8	7	1	12	20	637	1095	34	26	96	用
5	8	7	1	12	21	670	1094	21	27	75	定
5	8	7	1	12	22	694	1095	26	26	94	开
5	8	7	1	12	23	723	1094	26	28	97	水
5	8	7	1	12	24	752	1095	56	26	96	送
5	8	7	1	12	25	812	1114	6	6	95	服
5	8	7	1	12	26	0	0	1722	2513	95	。
5	8	7	1	12	27	840	1095	32	26	75	急
5	8	7	1	12	28	873	1095	22	26	96	性
5	8	7	1	12	29	898	1095	55	26	84	腹
5	8	7	1	12	30	957	1113	4	7	96	泻
5	8	7	1	12	31	0	0	1722	2513	93	,
5	8	7	1	12	32	985	1094	54	26	93	连
5	8	7	1	12	33	0	0	1722	2513	94	用
5	8	7	1	12	34	1043	1095	13	22	95	3
5	8	7	1	12	35	1065	1106	13	3	92	~
5	8	7	1	12	36	1087	1096	13	21	92	7
5	8	7	1	12	37	1101	1096	27	24	92	天
5	8	7	1	12	38	1134	1108	5	13	38	;「
5	8	7	1	12	39	1159	1095	33	27	95	慢
5	8	7	1	12	40	1193	1095	22	26	96	性
5	8	7	1	12	41	1218	1095	56	27	87	腹
5	8	7	1	12	42	1280	1114	4	7	96	泻
5	8	7	1	12	43	0	0	1722	2513	92	,
5	8	7	1	12	44	1306	1096	53	26	92	连
5	8	7	1	12	45	1365	1097	8	20	94	用
5	8	7	1	12	46	1378	1097	13	21	91	14
5	8	7	1	12	47	1400	1107	13	3	79	~
5	8	7	1	12	48	1422	1097	24	21	92	21
5	8	7	1	12	49	1451	1097	37	25	92	天
5	8	7	1	12	50	0	0	1722	2513	96	,
5	8	7	1	12	51	1510	1095	25	27	96	或
5	8	7	1	12	52	1538	1095	27	27	93	遵
5	8	7	1	12	53	1569	1095	56	26	97	医
5	8	7	1	12	54	0	0	1722	2513	91	嘱
5	8	7	1	12	55	1630	1115	7	6	96	。
4	8	7	1	13	0	128	1137	1073	28	-1	
5	8	7	1	13	1	128	1139	9	24	94	【
5	8	7	1	13	2	140	1139	27	26	96	不
5	8	7	1	13	3	171	1138	55	27	96	良
5	8	7	1	13	4	228	1138	26	26	96	反
5	8	7	1	13	5	258	1139	10	24	95	应
5	8	7	1	13	6	0	0	1722	2513	71	〗
5	8	7	1	13	7	285	1137	45	27	70	在
5	8	7	1	13	8	0	0	1722	2513	71	|
5	8	7	1	13	9	352	1150	13	3	93	~
5	8	7	1	13	10	378	1140	18	21	89	川
5	8	7	1	13	11	403	1138	32	26	96	期
5	8	7	1	13	12	438	1137	20	27	97	临
5	8	7	1	13	13	460	1138	39	26	96	床
5	8	7	1	13	14	500	1139	16	26	96	研
5	8	7	1	13	15	519	1137	56	28	96	究
5	8	7	1	13	16	579	1157	4	7	96	中
5	8	7	1	13	17	0	0	1722	2513	96	,
5	8	7	1	13	18	605	1138	27	27	96	仅
5	8	7	1	13	19	635	1138	44	26	96	个
5	8	7	1	13	20	681	1139	38	25	96	别
5	8	7	1	13	21	0	0	1722	2513	91	患
5	8	7	1	13	22	723	1138	25	26	96	者
5	8	7	1	13	23	753	1138	39	26	96	出
5	8	7	1	13	24	789	1139	19	25	96	现
5	8	7	1	13	25	811	1138	26	26	96	皮
5	8	7	1	13	26	840	1138	27	26	91	疹
5	8	7	1	13	27	869	1139	27	26	97	及
5	8	7	1	13	28	899	1139	25	26	86	胃
5	8	7	1	13	29	928	1137	27	27	96	部
5	8	7	1	13	30	957	1138	27	26	93	不
5	8	7	1	13	31	987	1137	26	27	92	适
5	8	7	1	13	32	1016	1137	27	26	96	轻
5	8	7	1	13	33	1046	1138	26	26	96	度
5	8	7	1	13	34	1075	1139	26	25	97	不
5	8	7	1	13	35	1104	1138	26	27	96	良
5	8	7	1	13	36	1133	1138	57	27	95	反
5	8	7	1	13	37	0	0	1722	2513	96	应
5	8	7	1	13	38	1195	1159	6	6	90	。
4	8	7	1	14	0	128	1181	545	28	-1	
5	8	7	1	14	1	128	1181	40	27	95	【
5	8	7	1	14	2	0	0	1722	2513	90	禁
5	8	7	1	14	3	229	1182	25	25	96	忌
5	8	7	1	14	4	257	1183	10	24	93	】
5	8	7	1	14	5	286	1181	27	27	92	对
5	8	7	1	14	6	315	1182	28	26	92	微
5	8	7	1	14	7	345	1181	26	27	93	生
5	8	7	1	14	8	374	1181	50	27	93	态
5	8	7	1	14	9	422	1183	7	25	96	制
5	8	7	1	14	10	432	1181	25	27	96	剂
5	8	7	1	14	11	460	1181	28	28	97	有
5	8	7	1	14	12	490	1182	27	26	96	过
5	8	7	1	14	13	519	1182	56	27	95	敏
5	8	7	1	14	14	0	0	1722	2513	95	史
5	8	7	1	14	15	578	1182	25	26	96	者
5	8	7	1	14	16	607	1181	54	28	96	禁
5	8	7	1	14	17	0	0	1722	2513	96	用
5	8	7	1	14	18	668	1202	5	6	79	。
4	8	7	1	15	0	128	1224	140	28	-1	
5	8	7	1	15	1	128	1226	20	26	95	【
5	8	7	1	15	2	147	1225	21	26	96	注
5	8	7	1	15	3	170	1224	27	28	96	意
5	8	7	1	15	4	199	1225	55	27	96	事
5	8	7	1	15	5	0	0	1722	2513	96	项
5	8	7	1	15	6	257	1226	11	24	71	]
4	8	7	1	16	0	214	1268	464	29	-1	
5	8	7	1	16	1	214	1271	19	21	90	1.
5	8	7	1	16	2	250	1268	27	28	96	本
5	8	7	1	16	3	280	1269	25	26	96	品
5	8	7	1	16	4	309	1269	36	27	96	为
5	8	7	1	16	5	344	1270	20	26	96	活
5	8	7	1	16	6	367	1269	50	27	96	菌
5	8	7	1	16	7	415	1269	27	27	96	制
5	8	7	1	16	8	443	1270	8	27	95	剂
5	8	7	1	16	9	456	1289	5	7	96	,
5	8	7	1	16	10	465	1270	26	27	92	勿
5	8	7	1	16	11	494	1270	26	26	96	用
5	8	7	1	16	12	523	1269	27	27	96	热
5	8	7	1	16	13	553	1270	26	26	96	开
5	8	7	1	16	14	582	1270	26	27	96	水
5	8	7	1	16	15	611	1270	39	26	96	送
5	8	7	1	16	16	652	1271	15	25	96	服
5	8	7	1	16	17	672	1291	6	6	88	。
4	8	7	1	17	0	214	1313	453	29	-1	
5	8	7	1	17	1	214	1315	19	22	90	2.
5	8	7	1	17	2	252	1313	24	27	96	当
5	8	7	1	17	3	279	1313	28	28	96	本
5	8	7	1	17	4	310	1314	25	26	96	品
5	8	7	1	17	5	338	1314	27	26	96	性
5	8	7	1	17	6	367	1314	27	27	97	状
5	8	7	1	17	7	397	1314	27	27	97	发
5	8	7	1	17	8	427	1314	39	27	96	生
5	8	7	1	17	9	463	1314	18	28	96	改
5	8	7	1	17	10	485	1314	37	28	93	变
5	8	7	1	17	11	524	1314	45	28	93	时
5	8	7	1	17	12	0	0	1722	2513	96	禁
5	8	7	1	17	13	571	1315	39	26	96	止
5	8	7	1	17	14	611	1315	16	26	96	服
5	8	7	1	17	15	630	1316	25	26	96	用
5	8	7	1	17	16	661	1336	6	6	89	。
4	8	7	1	18	0	213	1358	892	30	-1	
5	8	7	1	18	1	213	1360	20	22	91	3.
5	8	7	1	18	2	251	1359	27	26	96	运
5	8	7	1	18	3	280	1358	39	28	93	输
5	8	7	1	18	4	320	1359	26	26	93	时
5	8	7	1	18	5	345	1358	21	28	96	冷
5	8	7	1	18	6	368	1358	36	28	96	藏
5	8	7	1	18	7	402	1359	22	26	93	温
5	8	7	1	18	8	427	1359	42	27	96	度
5	8	7	1	18	9	470	1360	22	26	96	如
5	8	7	1	18	10	491	1360	49	26	96	间
5	8	7	1	18	11	546	1379	5	7	96	断
5	8	7	1	18	12	0	0	1722	2513	92	,
5	8	7	1	18	13	573	1360	36	27	93	时
5	8	7	1	18	14	607	1361	19	26	96	间
5	8	7	1	18	15	630	1361	26	26	93	不
5	8	7	1	18	16	659	1360	55	27	93	可
5	8	7	1	18	17	717	1360	27	26	93	超
5	8	7	1	18	18	0	0	1722	2513	88	过
5	8	7	1	18	19	752	1362	16	21	88	7
5	8	7	1	18	20	778	1361	35	25	95	日
5	8	7	1	18	21	0	0	1722	2513	96	,
5	8	7	1	18	22	834	1360	27	28	96	并
5	8	7	1	18	23	863	1360	55	26	96	应
5	8	7	1	18	24	0	0	1722	2513	93	避
5	8	7	1	18	25	921	1361	27	26	96	免
5	8	7	1	18	26	950	1360	27	27	96	光
5	8	7	1	18	27	980	1360	26	26	95	照
5	8	7	1	18	28	1008	1360	27	26	96	和
5	8	7	1	18	29	1038	1360	56	27	95	受
5	8	7	1	18	30	0	0	1722	2513	96	热
5	8	7	1	18	31	1099	1381	6	6	92	。
